id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
84178,57987,46526,15784,227359,Shipped,2023-11-01 01:49:43.000000 UTC,2023-11-01 10:07:00.000000 UTC,,,3.5
110800,76395,61203,15784,299285,Shipped,2024-06-05 20:56:07.000000 UTC,2024-06-06 18:49:00.000000 UTC,,,3.5
125722,86694,69430,15917,339760,Shipped,2025-01-02 07:06:39.000000 UTC,2025-01-04 18:23:00.000000 UTC,,,3.5
129981,89595,71771,13696,351321,Shipped,2024-12-22 07:59:25.000000 UTC,2024-12-22 23:34:00.000000 UTC,,,3.5
160548,110763,88686,15419,433766,Shipped,2022-09-06 00:07:45.000000 UTC,2022-09-06 10:07:00.000000 UTC,,,3.5
162495,112099,89746,15419,439023,Shipped,2025-06-21 18:41:31.349683 UTC,2025-06-22 13:23:00.349683 UTC,,,3.5
176436,121794,97512,15784,476576,Shipped,2025-02-15 10:54:27.000000 UTC,2025-02-14 00:20:00.000000 UTC,,,3.5
177337,122430,98009,15784,479018,Shipped,2025-01-03 07:42:33.000000 UTC,2025-01-04 15:06:00.000000 UTC,,,3.5
93879,64708,51849,24843,253611,Cancelled,2024-09-03 23:20:03.000000 UTC,,,,3.5999999046325684
147500,101735,81478,24843,398561,Cancelled,2021-07-15 05:40:42.000000 UTC,,,,3.5999999046325684
161767,111578,89310,24843,437043,Processing,2024-05-05 08:19:32.000000 UTC,,,,3.5999999046325684
121022,83461,66875,24843,327051,Shipped,2022-04-07 04:17:46.000000 UTC,2022-04-05 10:51:00.000000 UTC,,,3.5999999046325684
40301,27756,22293,12689,109049,Complete,2024-08-07 14:36:18.000000 UTC,2024-08-08 09:46:00.000000 UTC,2024-08-10 14:49:00.000000 UTC,,3.6700000762939449
17516,12106,9787,12689,47484,Processing,2022-01-04 09:06:21.000000 UTC,,,,3.6700000762939449
14444,9996,8131,12689,39181,Shipped,2023-12-16 02:39:14.000000 UTC,2023-12-16 16:07:00.000000 UTC,,,3.6700000762939449
93309,64326,51574,12689,252072,Shipped,2024-01-16 04:07:42.000000 UTC,2024-01-17 19:36:00.000000 UTC,,,3.6700000762939449
95168,65616,52591,14118,257100,Cancelled,2025-05-05 21:39:51.000000 UTC,,,,3.7000000476837158
142558,98313,78689,14118,385249,Cancelled,2022-08-01 05:44:22.000000 UTC,,,,3.7000000476837158
165659,114292,91561,14118,447578,Cancelled,2023-12-02 05:35:51.000000 UTC,,,,3.7000000476837158
34955,24134,19418,14118,94547,Complete,2023-03-18 22:26:56.000000 UTC,2023-03-19 08:18:00.000000 UTC,2023-03-21 10:12:00.000000 UTC,,3.7000000476837158
68764,47417,38096,14118,185741,Processing,2020-05-21 18:14:36.000000 UTC,,,,3.7000000476837158
13868,9595,7806,12602,37630,Complete,2025-04-01 16:14:06.000000 UTC,2025-04-04 11:09:00.000000 UTC,2025-04-06 17:28:00.000000 UTC,,3.75
17258,11940,9668,12602,46789,Complete,2025-02-26 12:32:11.000000 UTC,2025-03-01 05:33:00.000000 UTC,2025-03-02 23:10:00.000000 UTC,,3.75
29692,20482,16499,12602,80333,Complete,2019-04-24 08:19:38.000000 UTC,2019-04-26 20:33:00.000000 UTC,2019-04-28 09:06:00.000000 UTC,,3.75
136413,94099,75334,12602,368700,Complete,2025-06-10 01:46:17.000000 UTC,2025-06-12 21:56:00.000000 UTC,2025-06-17 07:31:00.000000 UTC,,3.75
103577,71377,57195,12602,279777,Shipped,2024-03-21 03:39:43.000000 UTC,2024-03-22 20:05:00.000000 UTC,,,3.75
168250,116142,93002,12602,454521,Shipped,2025-03-06 05:46:09.000000 UTC,2025-03-04 05:58:00.000000 UTC,,,3.75
138592,95592,76498,28395,374582,Cancelled,2024-02-28 09:08:34.000000 UTC,,,,3.7999999523162842
175042,120823,96746,28395,472762,Cancelled,2025-01-26 08:44:23.000000 UTC,,,,3.7999999523162842
177827,122756,98272,28395,480355,Cancelled,2023-12-14 22:04:04.000000 UTC,,,,3.7999999523162842
88888,61273,49095,28395,240099,Complete,2024-01-29 02:45:45.000000 UTC,2024-02-01 03:38:00.000000 UTC,2024-02-04 20:15:00.000000 UTC,,3.7999999523162842
101215,69757,55915,28395,273419,Complete,2024-09-02 16:38:12.000000 UTC,2024-09-02 20:17:00.000000 UTC,2024-09-07 19:36:00.000000 UTC,,3.7999999523162842
142833,98512,78842,11027,385975,Complete,2025-01-02 14:27:54.000000 UTC,2025-01-04 12:47:00.000000 UTC,2025-01-06 06:59:00.000000 UTC,,3.7999999523162842
25221,17397,14012,11027,68232,Processing,2023-07-09 16:06:02.000000 UTC,,,,3.7999999523162842
64171,44296,35603,28395,173409,Processing,2025-01-11 09:20:12.000000 UTC,,,,3.7999999523162842
31005,21390,17210,11027,83876,Shipped,2021-03-24 13:06:07.000000 UTC,2021-03-25 12:46:00.000000 UTC,,,3.7999999523162842
100321,69147,55443,28395,270994,Shipped,2024-10-08 22:39:21.000000 UTC,2024-10-09 18:29:00.000000 UTC,,,3.7999999523162842
101777,70150,56227,11027,274935,Shipped,2024-03-16 12:03:42.000000 UTC,2024-03-17 11:27:00.000000 UTC,,,3.7999999523162842
172126,118785,95125,28395,464930,Shipped,2025-04-26 11:55:15.000000 UTC,2025-04-24 18:20:00.000000 UTC,,,3.7999999523162842
55494,38219,30750,12684,150085,Cancelled,2024-04-06 01:17:51.000000 UTC,,,,3.880000114440918
137975,95156,76177,12684,372918,Cancelled,2024-10-04 04:20:27.000000 UTC,,,,3.880000114440918
132269,91199,73049,12684,357520,Processing,2019-11-18 06:37:04.000000 UTC,,,,3.880000114440918
59446,40994,33016,12684,160699,Returned,2024-10-05 08:47:59.000000 UTC,2024-10-06 22:00:00.000000 UTC,2024-10-07 20:44:00.000000 UTC,2024-10-10 17:04:00.000000 UTC,3.880000114440918
160570,110779,88696,12684,433830,Shipped,2025-05-10 23:02:36.000000 UTC,2025-05-14 02:36:00.000000 UTC,,,3.880000114440918
61619,42521,34249,12612,166490,Complete,2020-04-04 06:03:27.000000 UTC,2020-04-02 13:12:00.000000 UTC,2020-04-04 09:29:00.000000 UTC,,3.9000000953674321
176163,121595,97337,12612,475845,Complete,2022-02-10 03:34:42.000000 UTC,2022-02-08 06:33:00.000000 UTC,2022-02-12 20:59:00.000000 UTC,,3.9000000953674321
36033,24854,19980,12612,97448,Processing,2025-02-23 05:45:39.000000 UTC,,,,3.9000000953674321
108930,75072,60155,12612,294232,Processing,2025-06-08 07:55:03.000000 UTC,,,,3.9000000953674321
160688,110861,88758,12612,434129,Processing,2024-01-03 08:28:32.000000 UTC,,,,3.9000000953674321
31222,21523,17318,12612,84475,Returned,2024-08-18 14:33:32.000000 UTC,2024-08-18 03:54:00.000000 UTC,2024-08-21 17:00:00.000000 UTC,2024-08-23 14:20:00.000000 UTC,3.9000000953674321
57734,39813,32018,12612,156033,Returned,2025-06-11 15:01:01.000000 UTC,2025-06-08 23:41:00.000000 UTC,2025-06-09 09:08:00.000000 UTC,2025-06-10 09:30:00.000000 UTC,3.9000000953674321
82190,56600,45403,12612,221934,Shipped,2023-07-26 13:39:02.000000 UTC,2023-07-27 09:48:00.000000 UTC,,,3.9000000953674321
21777,15014,12106,9035,58903,Cancelled,2024-09-03 15:31:46.000000 UTC,,,,3.9500000476837158
30473,21031,16918,25046,82436,Cancelled,2025-05-25 07:03:40.000000 UTC,,,,3.9500000476837158
55952,38539,31018,29033,151291,Cancelled,2024-05-18 23:56:38.000000 UTC,,,,3.9500000476837158
85487,58911,47259,28873,230903,Cancelled,2022-09-17 15:24:48.000000 UTC,,,,3.9500000476837158
92368,63665,51056,28873,249512,Cancelled,2024-11-11 14:25:09.000000 UTC,,,,3.9500000476837158
99898,68862,55210,9035,269878,Cancelled,2020-11-20 15:18:02.000000 UTC,,,,3.9500000476837158
104687,72131,57816,9035,282801,Cancelled,2023-02-25 13:22:01.000000 UTC,,,,3.9500000476837158
145489,100362,80329,13891,393101,Cancelled,2025-04-18 09:27:00.000000 UTC,,,,3.9500000476837158
169262,116820,93565,29033,457240,Cancelled,2023-03-16 02:33:41.000000 UTC,,,,3.9500000476837158
31888,21987,17715,25046,86278,Complete,2024-12-02 01:33:02.000000 UTC,2024-12-02 17:14:00.000000 UTC,2024-12-02 21:31:00.000000 UTC,,3.9500000476837158
32451,22386,18028,29033,87817,Complete,2024-12-12 13:51:42.000000 UTC,2024-12-13 09:27:00.000000 UTC,2024-12-17 01:03:00.000000 UTC,,3.9500000476837158
52378,36071,29000,25046,141670,Complete,2025-06-22 09:09:02.765984 UTC,2025-06-24 14:16:07.765984 UTC,2025-06-25 13:01:07.765984 UTC,,3.9500000476837158
70678,48764,39153,13891,190868,Complete,2024-07-22 06:12:43.000000 UTC,2024-07-24 07:30:00.000000 UTC,2024-07-27 02:45:00.000000 UTC,,3.9500000476837158
90350,62259,49913,25046,244030,Complete,2022-11-17 09:13:54.000000 UTC,2022-11-20 05:25:00.000000 UTC,2022-11-21 07:43:00.000000 UTC,,3.9500000476837158
105291,72547,58153,13891,284431,Complete,2025-05-26 14:51:14.000000 UTC,2025-05-29 10:23:00.000000 UTC,2025-06-03 03:53:00.000000 UTC,,3.9500000476837158
137432,94801,75896,28873,371462,Complete,2022-07-27 02:40:50.000000 UTC,2022-07-26 19:15:00.000000 UTC,2022-07-31 01:51:00.000000 UTC,,3.9500000476837158
36229,24986,20088,9035,97988,Processing,2025-03-31 08:01:51.000000 UTC,,,,3.9500000476837158
54164,37289,29990,9035,146511,Processing,2025-06-20 07:22:16.786284 UTC,,,,3.9500000476837158
63224,43646,35122,13891,170807,Processing,2021-06-15 09:59:32.000000 UTC,,,,3.9500000476837158
85603,58985,47315,13891,231214,Processing,2021-02-27 00:01:45.000000 UTC,,,,3.9500000476837158
124270,85681,68620,25046,335812,Processing,2022-10-30 08:39:09.000000 UTC,,,,3.9500000476837158
136189,93938,75212,9035,368094,Processing,2023-05-29 01:54:55.000000 UTC,,,,3.9500000476837158
173576,119785,95935,29033,468794,Processing,2021-10-15 02:35:30.000000 UTC,,,,3.9500000476837158
164574,113534,90923,25046,444646,Returned,2019-07-10 13:16:36.000000 UTC,2019-07-10 16:28:00.000000 UTC,2019-07-13 18:50:00.000000 UTC,2019-07-15 17:21:00.000000 UTC,3.9500000476837158
179885,124153,99320,29033,485823,Returned,2024-01-07 01:38:59.000000 UTC,2024-01-05 09:41:00.000000 UTC,2024-01-09 18:36:00.000000 UTC,2024-01-10 02:47:00.000000 UTC,3.9500000476837158
65405,45138,36285,25046,176729,Shipped,2022-08-29 02:10:30.000000 UTC,2022-08-31 02:23:00.000000 UTC,,,3.9500000476837158
72566,50039,40154,28873,195978,Shipped,2025-03-25 13:15:10.000000 UTC,2025-03-26 21:44:00.000000 UTC,,,3.9500000476837158
102475,70616,56571,29033,276847,Shipped,2021-12-25 12:10:42.000000 UTC,2021-12-27 01:17:00.000000 UTC,,,3.9500000476837158
106203,73170,58674,9035,286907,Shipped,2025-01-21 13:38:04.000000 UTC,2025-01-21 03:12:00.000000 UTC,,,3.9500000476837158
121377,83700,67067,13891,327987,Shipped,2025-02-12 06:44:54.000000 UTC,2025-02-11 06:39:00.000000 UTC,,,3.9500000476837158
129778,89451,71648,28873,350757,Shipped,2025-04-09 17:55:10.000000 UTC,2025-04-11 18:06:00.000000 UTC,,,3.9500000476837158
130855,90211,72268,25046,353707,Shipped,2023-12-12 00:21:35.000000 UTC,2023-12-10 14:47:00.000000 UTC,,,3.9500000476837158
135215,93258,74675,9035,365411,Shipped,2023-03-18 08:44:00.000000 UTC,2023-03-16 10:42:00.000000 UTC,,,3.9500000476837158
178000,122880,98365,25046,480799,Shipped,2024-04-27 15:23:49.000000 UTC,2024-04-29 10:34:00.000000 UTC,,,3.9500000476837158
104474,71985,57708,28577,282216,Cancelled,2023-02-06 11:50:19.000000 UTC,,,,3.9800000190734863
117200,80819,64757,28577,316664,Complete,2024-11-07 07:34:13.000000 UTC,2024-11-08 18:27:00.000000 UTC,2024-11-11 23:33:00.000000 UTC,,3.9800000190734863
43416,29889,24019,28577,117458,Returned,2020-04-09 12:08:18.000000 UTC,2020-04-10 19:13:00.000000 UTC,2020-04-14 21:32:00.000000 UTC,2020-04-15 16:28:00.000000 UTC,3.9800000190734863
9870,6825,5519,28577,26787,Shipped,2022-09-15 06:15:56.000000 UTC,2022-09-18 02:20:00.000000 UTC,,,3.9800000190734863
75271,51920,41683,28577,203325,Shipped,2021-03-14 03:00:06.000000 UTC,2021-03-10 14:17:00.000000 UTC,,,3.9800000190734863
97209,67041,53737,28577,262602,Shipped,2024-04-13 13:23:31.000000 UTC,2024-04-14 04:06:00.000000 UTC,,,3.9800000190734863
26135,18046,14525,10938,70705,Cancelled,2020-03-02 23:29:34.000000 UTC,,,,3.9900000095367432
34167,23579,18989,13979,92433,Cancelled,2024-10-10 11:31:45.000000 UTC,,,,3.9900000095367432
34524,23833,19190,9164,93384,Cancelled,2025-04-08 03:18:05.000000 UTC,,,,3.9900000095367432
62083,42850,34521,29112,167741,Cancelled,2025-03-22 02:11:59.000000 UTC,,,,3.9900000095367432
74361,51289,41180,13923,200865,Cancelled,2023-12-15 01:24:48.000000 UTC,,,,3.9900000095367432
82273,56663,45462,12677,222169,Cancelled,2025-03-08 00:48:48.000000 UTC,,,,3.9900000095367432
86265,59475,47706,15788,233047,Cancelled,2024-11-28 01:06:26.000000 UTC,,,,3.9900000095367432
103788,71515,57320,13913,280353,Cancelled,2024-08-04 12:19:21.000000 UTC,,,,3.9900000095367432
113826,78503,62919,12677,307443,Cancelled,2023-12-05 02:04:20.000000 UTC,,,,3.9900000095367432
126088,86948,69631,29065,340747,Cancelled,2022-06-10 09:06:23.000000 UTC,,,,3.9900000095367432
127571,87944,70406,12677,344777,Cancelled,2024-09-04 10:56:21.000000 UTC,,,,3.9900000095367432
127794,88084,70518,15884,345393,Cancelled,2020-11-09 02:21:51.000000 UTC,,,,3.9900000095367432
131212,90449,72451,9164,354655,Cancelled,2019-09-05 12:36:14.000000 UTC,,,,3.9900000095367432
139374,96141,76940,28758,376700,Cancelled,2022-08-02 04:39:08.000000 UTC,,,,3.9900000095367432
169590,117045,93749,14167,458103,Cancelled,2024-02-13 22:49:03.000000 UTC,,,,3.9900000095367432
179992,124223,99372,13923,486119,Cancelled,2024-10-17 10:54:39.000000 UTC,,,,3.9900000095367432
18672,12909,10453,13979,50592,Complete,2023-12-11 08:09:15.000000 UTC,2023-12-09 22:11:00.000000 UTC,2023-12-12 09:39:00.000000 UTC,,3.9900000095367432
22682,15627,12598,13923,61347,Complete,2023-11-16 13:09:20.000000 UTC,2023-11-18 21:55:00.000000 UTC,2023-11-19 21:37:00.000000 UTC,,3.9900000095367432
24478,16873,13601,15884,66225,Complete,2024-08-27 01:02:28.000000 UTC,2024-08-26 01:36:00.000000 UTC,2024-08-26 20:38:00.000000 UTC,,3.9900000095367432
24532,16911,13637,13979,66380,Complete,2024-11-07 00:46:22.000000 UTC,2024-11-09 21:09:00.000000 UTC,2024-11-13 06:49:00.000000 UTC,,3.9900000095367432
25766,17781,14320,28758,69707,Complete,2022-02-25 10:02:55.000000 UTC,2022-02-28 06:55:00.000000 UTC,2022-03-01 19:31:00.000000 UTC,,3.9900000095367432
25941,17909,14419,15884,70189,Complete,2025-02-27 21:52:08.000000 UTC,2025-02-28 20:03:00.000000 UTC,2025-03-05 16:57:00.000000 UTC,,3.9900000095367432
28311,19541,15745,10938,76549,Complete,2020-03-07 22:58:48.000000 UTC,2020-03-08 04:49:00.000000 UTC,2020-03-08 15:57:00.000000 UTC,,3.9900000095367432
38723,26682,21439,9410,104749,Complete,2024-02-15 03:31:29.000000 UTC,2024-02-17 05:53:00.000000 UTC,2024-02-17 06:52:00.000000 UTC,,3.9900000095367432
42355,29171,23429,13923,114593,Complete,2025-01-16 02:29:06.000000 UTC,2025-01-15 05:38:00.000000 UTC,2025-01-15 12:29:00.000000 UTC,,3.9900000095367432
71074,49024,39349,28758,191930,Complete,2024-09-09 07:11:06.000000 UTC,2024-09-09 13:09:00.000000 UTC,2024-09-11 15:38:00.000000 UTC,,3.9900000095367432
76478,52720,42305,15788,206601,Complete,2021-07-29 10:04:58.000000 UTC,2021-07-31 19:50:00.000000 UTC,2021-08-01 21:35:00.000000 UTC,,3.9900000095367432
104401,71934,57668,12677,282015,Complete,2024-03-25 12:38:51.000000 UTC,2024-03-27 11:30:00.000000 UTC,2024-03-28 06:13:00.000000 UTC,,3.9900000095367432
104630,72096,57788,15788,282644,Complete,2024-11-17 16:05:35.000000 UTC,2024-11-16 15:21:00.000000 UTC,2024-11-18 00:36:00.000000 UTC,,3.9900000095367432
136422,94106,75336,28491,368727,Complete,2025-04-22 09:37:16.000000 UTC,2025-04-23 15:22:00.000000 UTC,2025-04-28 08:11:00.000000 UTC,,3.9900000095367432
139797,96441,77190,29065,377862,Complete,2021-08-28 12:30:31.000000 UTC,2021-08-29 22:08:00.000000 UTC,2021-09-01 14:38:00.000000 UTC,,3.9900000095367432
141612,97674,78169,14274,382705,Complete,2021-02-05 10:42:56.000000 UTC,2021-02-05 17:36:00.000000 UTC,2021-02-07 23:09:00.000000 UTC,,3.9900000095367432
144442,99628,79738,10938,390303,Complete,2025-05-23 23:09:44.000000 UTC,2025-05-21 06:11:00.000000 UTC,2025-05-24 15:34:00.000000 UTC,,3.9900000095367432
151703,104629,83775,14167,409987,Complete,2022-01-17 16:45:28.000000 UTC,2022-01-17 15:46:00.000000 UTC,2022-01-18 23:29:00.000000 UTC,,3.9900000095367432
156945,108302,86681,28491,424082,Complete,2024-09-22 12:11:39.000000 UTC,2024-09-22 21:10:00.000000 UTC,2024-09-23 21:38:00.000000 UTC,,3.9900000095367432
158158,109156,87360,28758,427336,Complete,2023-03-03 02:47:04.000000 UTC,2023-03-05 23:02:00.000000 UTC,2023-03-06 19:59:00.000000 UTC,,3.9900000095367432
164896,113760,91103,15805,445517,Complete,2024-09-21 03:16:39.000000 UTC,2024-09-22 14:56:00.000000 UTC,2024-09-25 17:45:00.000000 UTC,,3.9900000095367432
170569,117724,94298,15829,460708,Complete,2024-07-05 10:49:19.000000 UTC,2024-07-06 04:53:00.000000 UTC,2024-07-09 09:47:00.000000 UTC,,3.9900000095367432
175612,121214,97045,10938,474318,Complete,2024-06-02 00:02:06.000000 UTC,2024-05-30 21:11:00.000000 UTC,2024-05-31 02:13:00.000000 UTC,,3.9900000095367432
178273,123059,98499,13923,481510,Complete,2024-11-25 01:09:26.000000 UTC,2024-11-27 23:34:00.000000 UTC,2024-11-30 20:22:00.000000 UTC,,3.9900000095367432
13248,9148,7438,14274,35963,Processing,2025-03-12 06:03:53.000000 UTC,,,,3.9900000095367432
31443,21682,17456,15884,85056,Processing,2025-04-10 06:53:17.000000 UTC,,,,3.9900000095367432
33206,22899,18445,28758,89838,Processing,2025-06-15 11:32:46.000000 UTC,,,,3.9900000095367432
37652,25948,20865,12677,101831,Processing,2024-08-03 21:15:27.000000 UTC,,,,3.9900000095367432
38074,26238,21089,28491,102999,Processing,2025-03-15 14:35:10.000000 UTC,,,,3.9900000095367432
41936,28882,23189,14167,113484,Processing,2025-02-23 13:03:31.000000 UTC,,,,3.9900000095367432
63521,43852,35268,9410,171639,Processing,2023-04-13 13:41:06.000000 UTC,,,,3.9900000095367432
69161,47710,38333,28491,186819,Processing,2024-09-06 14:13:20.000000 UTC,,,,3.9900000095367432
84630,58295,46772,10938,228606,Processing,2023-03-03 06:40:25.000000 UTC,,,,3.9900000095367432
88218,60820,48730,14274,238274,Processing,2023-07-27 10:03:25.000000 UTC,,,,3.9900000095367432
91765,63234,50706,14274,247882,Processing,2021-12-09 07:06:43.000000 UTC,,,,3.9900000095367432
92992,64097,51388,13979,251222,Processing,2023-04-20 01:49:51.000000 UTC,,,,3.9900000095367432
96131,66283,53127,10938,259701,Processing,2024-09-04 23:17:18.000000 UTC,,,,3.9900000095367432
102930,70922,56809,29112,278044,Processing,2024-03-28 12:32:29.000000 UTC,,,,3.9900000095367432
110005,75826,60750,13979,297128,Processing,2024-01-25 01:01:21.000000 UTC,,,,3.9900000095367432
120029,82791,66346,10938,324376,Processing,2024-08-29 13:40:44.000000 UTC,,,,3.9900000095367432
125794,86751,69476,13913,339948,Processing,2024-10-08 04:16:53.000000 UTC,,,,3.9900000095367432
134727,92915,74405,14167,364096,Processing,2025-04-12 02:43:58.000000 UTC,,,,3.9900000095367432
145096,100088,80105,29112,392023,Processing,2025-05-05 05:11:23.000000 UTC,,,,3.9900000095367432
146916,101334,81133,29112,397003,Processing,2024-03-28 07:34:12.000000 UTC,,,,3.9900000095367432
151267,104334,83525,13923,408807,Processing,2020-05-25 13:59:28.000000 UTC,,,,3.9900000095367432
157554,108733,87038,9164,425699,Processing,2025-06-18 06:18:04.000000 UTC,,,,3.9900000095367432
160585,110792,88703,9164,433866,Processing,2024-05-06 17:18:23.000000 UTC,,,,3.9900000095367432
161958,111717,89426,14274,437560,Processing,2024-08-29 16:23:30.000000 UTC,,,,3.9900000095367432
164133,113225,90640,15805,443456,Processing,2022-07-17 08:51:38.000000 UTC,,,,3.9900000095367432
175156,120905,96810,28491,473085,Processing,2024-07-31 15:46:53.000000 UTC,,,,3.9900000095367432
175466,121121,96974,13913,473927,Processing,2023-07-21 08:30:44.000000 UTC,,,,3.9900000095367432
178243,123039,98482,12677,481437,Processing,2024-04-07 02:57:22.000000 UTC,,,,3.9900000095367432
12736,8800,7152,15884,34586,Returned,2025-03-25 04:00:13.000000 UTC,2025-03-24 01:47:00.000000 UTC,2025-03-24 09:31:00.000000 UTC,2025-03-25 22:20:00.000000 UTC,3.9900000095367432
42419,29207,23461,9164,114756,Returned,2023-01-15 06:53:51.000000 UTC,2023-01-15 02:39:00.000000 UTC,2023-01-17 11:35:00.000000 UTC,2023-01-18 14:14:00.000000 UTC,3.9900000095367432
46837,32246,25918,15829,126710,Returned,2023-08-16 00:00:05.000000 UTC,2023-08-13 01:41:00.000000 UTC,2023-08-16 15:27:00.000000 UTC,2023-08-17 17:43:00.000000 UTC,3.9900000095367432
53984,37153,29890,14274,146033,Returned,2025-06-06 01:02:29.000000 UTC,2025-06-08 14:51:00.000000 UTC,2025-06-08 22:42:00.000000 UTC,2025-06-09 16:17:00.000000 UTC,3.9900000095367432
120628,83191,66671,12677,325979,Returned,2025-02-01 06:19:48.000000 UTC,2025-01-29 23:26:00.000000 UTC,2025-02-02 01:19:00.000000 UTC,2025-02-04 09:45:00.000000 UTC,3.9900000095367432
120799,83307,66755,13923,326437,Returned,2024-10-20 13:25:47.000000 UTC,2024-10-22 18:36:00.000000 UTC,2024-10-24 11:56:00.000000 UTC,2024-10-24 13:48:00.000000 UTC,3.9900000095367432
129131,89008,71300,15829,348999,Returned,2025-02-22 11:44:29.000000 UTC,2025-02-22 10:50:00.000000 UTC,2025-02-26 20:27:00.000000 UTC,2025-02-28 03:10:00.000000 UTC,3.9900000095367432
133613,92116,73764,13913,361114,Returned,2024-09-22 08:04:50.000000 UTC,2024-09-23 00:41:00.000000 UTC,2024-09-26 04:16:00.000000 UTC,2024-09-28 12:38:00.000000 UTC,3.9900000095367432
134609,92836,74338,15788,363781,Returned,2024-04-16 13:13:51.000000 UTC,2024-04-18 19:44:00.000000 UTC,2024-04-22 18:26:00.000000 UTC,2024-04-23 17:00:00.000000 UTC,3.9900000095367432
166910,115188,92261,29112,450921,Returned,2024-07-27 01:26:30.000000 UTC,2024-07-29 14:16:00.000000 UTC,2024-08-02 10:03:00.000000 UTC,2024-08-04 14:04:00.000000 UTC,3.9900000095367432
4285,2968,2410,28758,11663,Shipped,2025-01-02 07:15:13.000000 UTC,2025-01-04 01:29:00.000000 UTC,,,3.9900000095367432
21655,14933,12043,12677,58571,Shipped,2022-12-29 12:52:51.000000 UTC,2022-12-30 04:46:00.000000 UTC,,,3.9900000095367432
22531,15521,12500,15805,60938,Shipped,2022-04-06 22:44:03.000000 UTC,2022-04-06 20:47:00.000000 UTC,,,3.9900000095367432
33227,22910,18453,12677,89898,Shipped,2019-07-10 04:28:45.000000 UTC,2019-07-12 08:37:00.000000 UTC,,,3.9900000095367432
37552,25883,20819,15884,101556,Shipped,2024-02-07 23:28:45.000000 UTC,2024-02-10 00:24:00.000000 UTC,,,3.9900000095367432
37628,25930,20849,15829,101766,Shipped,2022-06-02 09:40:36.000000 UTC,2022-06-01 16:41:00.000000 UTC,,,3.9900000095367432
44921,30943,24842,29065,121559,Shipped,2024-07-02 09:43:06.000000 UTC,2024-07-05 04:47:00.000000 UTC,,,3.9900000095367432
52379,36072,29001,9164,141672,Shipped,2020-05-27 04:49:00.000000 UTC,2020-05-29 03:48:00.000000 UTC,,,3.9900000095367432
59511,41043,33058,13979,160877,Shipped,2025-06-08 13:48:36.000000 UTC,2025-06-06 22:23:00.000000 UTC,,,3.9900000095367432
62082,42849,34520,9410,167739,Shipped,2025-06-13 14:58:02.000000 UTC,2025-06-15 23:29:00.000000 UTC,,,3.9900000095367432
65035,44883,36085,10938,175738,Shipped,2024-10-14 13:44:22.000000 UTC,2024-10-14 13:18:00.000000 UTC,,,3.9900000095367432
68793,47441,38118,28491,185819,Shipped,2025-01-16 04:07:49.000000 UTC,2025-01-12 23:21:00.000000 UTC,,,3.9900000095367432
80119,55173,44217,14274,216357,Shipped,2025-06-22 16:23:32.000000 UTC,2025-06-23 11:09:00.000000 UTC,,,3.9900000095367432
84491,58197,46701,15884,228234,Shipped,2024-05-10 16:23:09.000000 UTC,2024-05-12 15:51:00.000000 UTC,,,3.9900000095367432
86513,59648,47826,29112,233712,Shipped,2023-10-26 12:23:07.000000 UTC,2023-10-22 15:30:00.000000 UTC,,,3.9900000095367432
92189,63537,50955,15805,249037,Shipped,2024-03-31 14:10:52.000000 UTC,2024-04-02 08:39:00.000000 UTC,,,3.9900000095367432
98012,67585,54192,15788,264777,Shipped,2023-10-20 05:10:06.000000 UTC,2023-10-21 14:10:00.000000 UTC,,,3.9900000095367432
100126,69012,55335,29112,270486,Shipped,2022-09-03 01:08:01.000000 UTC,2022-09-04 21:42:00.000000 UTC,,,3.9900000095367432
102579,70679,56616,28491,277120,Shipped,2024-01-04 05:16:18.000000 UTC,2024-01-02 15:27:00.000000 UTC,,,3.9900000095367432
103316,71185,57032,9164,279095,Shipped,2022-12-25 01:56:56.000000 UTC,2022-12-27 21:51:00.000000 UTC,,,3.9900000095367432
118619,81810,65532,14167,320556,Shipped,2024-11-05 00:59:31.000000 UTC,2024-11-06 04:03:00.000000 UTC,,,3.9900000095367432
123697,85312,68340,15884,334267,Shipped,2024-09-23 00:59:37.000000 UTC,2024-09-23 20:32:00.000000 UTC,,,3.9900000095367432
126706,87378,69972,15829,342410,Shipped,2024-08-02 11:00:57.000000 UTC,2024-08-04 23:20:00.000000 UTC,,,3.9900000095367432
128059,88271,70677,28491,346088,Shipped,2024-05-29 08:02:56.000000 UTC,2024-05-28 11:00:00.000000 UTC,,,3.9900000095367432
128238,88396,70791,13913,346568,Shipped,2022-04-13 16:11:11.000000 UTC,2022-04-15 06:48:00.000000 UTC,,,3.9900000095367432
147694,101872,81592,13979,399115,Shipped,2024-03-21 02:41:18.000000 UTC,2024-03-24 04:01:00.000000 UTC,,,3.9900000095367432
160518,110742,88669,29112,433685,Shipped,2025-06-19 16:32:59.000000 UTC,2025-06-21 21:32:00.000000 UTC,,,3.9900000095367432
161021,111090,88936,29112,435026,Shipped,2024-11-30 00:06:49.000000 UTC,2024-11-30 22:57:00.000000 UTC,,,3.9900000095367432
175076,120848,96772,29112,472855,Shipped,2025-01-30 23:31:01.000000 UTC,2025-01-31 12:14:00.000000 UTC,,,3.9900000095367432
