id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
1701828,,3,37cd5513-4612-48d6-9a09-05430d136760,2024-05-03 14:03:00.000000 UTC,42.227.213.216,Suzhou,Beijing,102676,Firefox,Adwords,/cancel,cancel
1546775,,3,5c105b25-34c7-4d44-8b4d-070f94f1fa3b,2023-09-17 07:23:00.000000 UTC,67.224.116.46,Beijing,Beijing,102699,Chrome,Facebook,/cancel,cancel
2261607,,3,128cb76e-42a4-4832-9d9b-0cc24d9c8f3c,2023-01-11 07:17:00.000000 UTC,153.64.67.255,Schaerbeek,Brussels,1030,Chrome,Email,/cancel,cancel
1736860,,3,6f54f82b-5ffd-461f-869e-fae56ca332a9,2023-04-01 01:59:00.000000 UTC,114.219.8.86,Schaerbeek,Brussels,1030,Chrome,Email,/cancel,cancel
1864517,,3,e7490c9a-9e57-48ce-ae85-d51879dd4257,2023-12-02 10:42:00.000000 UTC,142.35.235.126,Schaerbeek,Brussels,1030,Chrome,YouTube,/cancel,cancel
1675833,,3,0b3e966b-40cb-4093-924d-7365b2b1d56b,2021-12-11 10:14:00.000000 UTC,60.72.14.56,New York,New York,10305,Chrome,Email,/cancel,cancel
1301750,,3,7d3771dc-ad69-46be-9410-84f7ff4c465f,2024-05-11 17:33:00.000000 UTC,46.38.211.152,New York,New York,10306,Safari,Facebook,/cancel,cancel
1812715,,3,4ae58257-e949-4e55-9a6a-012119327205,2022-01-03 04:01:00.000000 UTC,183.198.33.205,New York,New York,10309,Safari,Adwords,/cancel,cancel
1755768,,3,13af5d56-5d74-4560-9b41-d181e2bdf625,2024-05-03 17:04:00.000000 UTC,195.241.112.167,New York,New York,10312,Chrome,Facebook,/cancel,cancel
2122861,,3,064a4334-21bf-4e5d-b282-53309565a401,2020-03-30 13:22:00.000000 UTC,123.164.203.206,Berlin,Berlin,10365,Firefox,Adwords,/cancel,cancel
2243638,,3,e90b7722-bb36-47d7-8e8f-7aa52b7e9f23,2021-03-12 06:22:00.000000 UTC,123.243.179.254,New York,New York,10453,Chrome,YouTube,/cancel,cancel
1503331,,3,55f40ee1-ea0a-417f-b122-681fe3f3417a,2020-06-06 14:28:00.000000 UTC,28.227.252.10,New York,New York,10457,Chrome,YouTube,/cancel,cancel
1707609,,3,35232eb1-1a51-4c9c-8ea9-e59b62fcda53,2024-04-17 09:51:00.000000 UTC,114.190.223.148,New York,New York,10457,Firefox,Email,/cancel,cancel
1727214,,3,3c285755-bc11-4a83-899e-965f22ce69da,2024-01-01 10:52:00.000000 UTC,158.215.75.81,New York,New York,10458,IE,Adwords,/cancel,cancel
1938865,,3,46a1872a-1210-4170-bb5d-8df6412d619b,2019-10-13 13:55:00.000000 UTC,13.246.243.196,New York,New York,10458,Safari,YouTube,/cancel,cancel
1741571,,3,cd33ec68-2cc7-48e3-902e-0d663d173dcd,2019-03-21 05:06:00.000000 UTC,45.144.217.104,New York,New York,10462,Chrome,YouTube,/cancel,cancel
2273704,,3,648838be-3793-412e-84ab-a95669f5a9e8,2019-06-29 18:39:00.000000 UTC,50.30.232.136,New York,New York,10465,Chrome,YouTube,/cancel,cancel
2251578,,3,f4b2a969-fa26-42f6-9e87-29282d36822a,2025-02-09 03:51:00.000000 UTC,63.233.25.223,New York,New York,10469,Safari,Facebook,/cancel,cancel
2067709,,3,a0ac7f9e-5299-42fb-a4de-7d2e76d47c00,2022-09-11 03:12:00.000000 UTC,54.254.165.41,New York,New York,10471,Firefox,Email,/cancel,cancel
1987646,,3,1ce08d27-337a-410e-a039-30b177098e12,2023-10-27 08:12:00.000000 UTC,147.146.179.183,New York,New York,10472,Firefox,Organic,/cancel,cancel
1685894,,3,16cdf3b7-09df-41d7-ac75-29f288f4f1e5,2022-09-20 02:01:00.000000 UTC,150.49.67.210,Ixelles,Brussels,1050,Firefox,Email,/cancel,cancel
2165764,,3,bf334bd8-6f41-462b-b6be-dadec1298566,2025-01-01 16:33:00.000000 UTC,87.36.178.158,Ixelles,Brussels,1050,Firefox,Email,/cancel,cancel
1478650,,3,8332e3ff-be0f-4d80-8583-47e0e2aabd29,2023-11-03 11:45:00.000000 UTC,139.186.243.186,Beijing,Remote territory,10500,Safari,YouTube,/cancel,cancel
1507979,,3,3d863fa6-ec61-493e-8c56-d831d6bc8fb7,2023-03-06 10:28:00.000000 UTC,87.208.85.248,Carmel Hamlet,New York,10512,Chrome,Email,/cancel,cancel
1516725,,3,4ad35aa0-49d1-4be9-97c9-adffb394c3d5,2024-09-13 15:28:00.000000 UTC,200.107.72.226,Mahopac,New York,10541,Other,YouTube,/cancel,cancel
1836326,,3,3c6336f4-496f-4f5a-97c4-1641af9f0d38,2020-12-25 13:58:00.000000 UTC,126.28.54.52,Rye Brook,New York,10573,Safari,Adwords,/cancel,cancel
1660701,,3,80fa982e-a4a3-4eb2-8d56-2137e337f759,2021-10-09 16:26:00.000000 UTC,135.5.176.97,Scarsdale,New York,10583,Chrome,Facebook,/cancel,cancel
1498413,,3,013548f6-5e09-4e99-b92c-01c12c751a9c,2023-11-03 18:48:00.000000 UTC,1.244.64.24,Tokyo,Tokyo,106-0032,Safari,Email,/cancel,cancel
1883180,,3,fddf5e0b-974a-48a0-9942-d8c27772d0a3,2022-03-28 19:23:00.000000 UTC,115.152.30.165,Tokyo,Tokyo,106-0047,Safari,Facebook,/cancel,cancel
2382894,,3,6d06efab-e4c3-412a-b1a8-9c0cbb457a05,2023-01-24 12:36:00.000000 UTC,209.83.20.218,Saint-Gilles,Brussels,1060,Firefox,Email,/cancel,cancel
1692870,,3,ea5fc50a-4152-4f9b-80d2-60998fcca641,2019-08-02 03:19:00.000000 UTC,170.211.132.34,Dresden,Sachsen,1069,Chrome,Email,/cancel,cancel
1353035,,3,36d0af8d-fb77-4f91-b8ef-0b266ab0e0cf,2021-05-31 07:25:00.000000 UTC,66.145.144.130,Anderlecht,Brussels,1070,Firefox,Email,/cancel,cancel
2174355,,3,46f356b9-072c-4e04-9a1c-d3fdb9e4d822,2022-06-03 04:23:00.000000 UTC,4.67.34.59,Anderlecht,Brussels,1070,Chrome,Facebook,/cancel,cancel
2344682,,3,d7c96c92-1b9d-4619-92df-22a7c5ff5b99,2022-12-23 16:22:00.000000 UTC,99.25.137.174,Anderlecht,Brussels,1070,Other,YouTube,/cancel,cancel
2373766,,3,63bd8c22-7619-4e4a-8a73-5f21786a28ee,2022-06-02 09:45:00.000000 UTC,140.243.30.252,Tokyo,Tokyo,108-0071,Firefox,YouTube,/cancel,cancel
1307574,,3,58a38c0a-00bc-4f47-bcc9-436dbdd01760,2022-10-02 16:54:00.000000 UTC,120.167.143.231,Sint-Jans-Molenbeek,Brussels,1080,Chrome,Adwords,/cancel,cancel
1407119,,3,87d50f25-c3d1-47af-b797-cdacf5b5e1cb,2023-03-07 10:02:00.000000 UTC,27.175.31.67,Jette,Brussels,1090,Safari,Adwords,/cancel,cancel
2321343,,3,9fb04ce2-db3b-48eb-968e-e84cb18ef68a,2020-03-10 14:49:00.000000 UTC,54.81.7.26,Middletown,New York,10940,Chrome,Adwords,/cancel,cancel
1872058,,3,b257eb61-4242-47b4-9907-e3bd5df43fe0,2020-01-04 12:40:00.000000 UTC,150.116.195.239,South Blooming Grove,New York,10950,Chrome,YouTube,/cancel,cancel
1508252,,3,4f97fdb0-a2ac-4fe2-bf27-e6bd98dcde9a,2021-02-25 04:55:00.000000 UTC,135.134.123.77,South Blooming Grove,New York,10950,Chrome,YouTube,/cancel,cancel
2287270,,3,da87135b-33f0-4e15-a79b-dd188450b8e3,2024-04-04 08:06:00.000000 UTC,78.45.4.200,Airmont,New York,10952,Chrome,Email,/cancel,cancel
2176268,,3,c1cf68fe-86c0-486c-8fb5-eff317623cda,2021-02-28 01:25:00.000000 UTC,62.245.147.32,New City,New York,10956,Safari,Email,/cancel,cancel
1623891,,3,68170c5a-620c-4160-8586-66bd6ce22842,2023-04-01 18:20:00.000000 UTC,103.62.20.115,Chestnut Ridge,New York,10977,Chrome,Email,/cancel,cancel
2352604,,3,d48a81a6-155c-4721-9402-96418944832a,2022-05-23 15:16:00.000000 UTC,144.157.128.166,Dresden,Sachsen,1099,Firefox,Adwords,/cancel,cancel
1781366,,3,9dc5125f-7a2b-4334-8931-5745801f1d08,2025-01-01 09:50:00.000000 UTC,30.68.115.57,Carcassonne,Occitanie,11000,Firefox,Email,/cancel,cancel
1471445,,3,4c1e974d-2755-47d0-a0a9-567d53777068,2021-08-20 18:31:00.000000 UTC,155.229.114.17,Kunming,Liaoning,110021,Firefox,Adwords,/cancel,cancel
1972862,,3,a4f63820-f4c3-4613-b707-f2b54f81fd15,2023-05-04 13:56:00.000000 UTC,52.156.155.147,Kunming,Liaoning,110021,Safari,Email,/cancel,cancel
2107217,,3,0f832c77-c3e4-4e70-9f68-2df7f58c8d9b,2019-09-20 01:14:00.000000 UTC,141.17.28.168,Kunming,Liaoning,110021,Chrome,Email,/cancel,cancel
2359379,,3,188ffc29-9d52-4dfc-b1b8-35946723dcc8,2020-04-28 06:00:00.000000 UTC,52.203.220.10,Shenzhen,Liaoning,110024,Firefox,Email,/cancel,cancel
1634605,,3,6377714f-0996-4664-9e46-8fb9c581ba0e,2020-11-18 04:27:00.000000 UTC,106.55.148.115,Shenzhen,Liaoning,110024,Safari,Adwords,/cancel,cancel
1454136,,3,333b509a-57d8-41ba-8b5f-61138f0cc323,2021-07-29 08:31:00.000000 UTC,189.179.39.13,Shanghai,Liaoning,110025,Chrome,Facebook,/cancel,cancel
2402840,,3,f8ce3bb2-77f4-4ceb-aa64-e7cbdc53089a,2024-03-28 07:13:00.000000 UTC,150.102.7.38,Shanghai,Liaoning,110025,Chrome,Email,/cancel,cancel
2413681,,3,82dd0adf-670d-42de-90e8-dd4f35819052,2023-06-16 04:47:00.000000 UTC,168.106.197.73,Shanghai,Liaoning,110025,Chrome,Adwords,/cancel,cancel
2038223,,3,d651c798-e7e5-4ecf-a61e-dc8963bb212d,2021-03-08 16:04:00.000000 UTC,2.105.162.39,Suzhou,Liaoning,110026,Safari,Email,/cancel,cancel
1343280,,3,110d49eb-994d-4878-82f4-ca8af199f083,2023-09-26 02:35:00.000000 UTC,173.3.229.84,Shanghai,Liaoning,110032,Chrome,Email,/cancel,cancel
2231547,,3,a527d566-ca41-4580-a078-b510354d0f94,2022-01-09 01:47:00.000000 UTC,54.187.148.240,Shanghai,Liaoning,110032,Chrome,Email,/cancel,cancel
1709571,,3,b42e4eb0-885c-47a0-a22c-2842a5bdcea6,2019-03-01 01:05:00.000000 UTC,14.116.42.8,Shanghai,Liaoning,110032,Chrome,Email,/cancel,cancel
1800792,,3,ec7d895d-a60e-45e5-9fab-7d8cd1ee4fc4,2024-11-02 07:59:00.000000 UTC,222.143.168.219,Shanghai,Liaoning,110032,Chrome,Email,/cancel,cancel
1832904,,3,ba9c2644-ceef-4cde-9c44-f575aae84df6,2024-04-14 19:23:00.000000 UTC,19.200.70.131,Tianjin,Liaoning,110035,Firefox,Email,/cancel,cancel
1683335,,3,355a0f02-7f28-485c-bb3f-1b7974929147,2023-08-16 18:41:00.000000 UTC,46.61.188.162,Tianjin,Liaoning,110035,Other,Adwords,/cancel,cancel
1904562,,3,25582114-4eeb-411a-b442-7eb1f19c0686,2021-05-28 03:11:00.000000 UTC,147.154.115.53,Tianjin,Liaoning,110035,Chrome,Adwords,/cancel,cancel
2129300,,3,56ef1e02-0f94-4654-a12b-ad38cd3ba879,2024-06-21 01:38:00.000000 UTC,54.229.160.165,Quanzhou,Liaoning,110041,Chrome,Email,/cancel,cancel
2125483,,3,b8160687-e1d1-4748-8a6c-baa5f23fe332,2023-09-06 12:02:00.000000 UTC,76.95.39.214,Handan,Liaoning,110055,Chrome,Email,/cancel,cancel
2098047,,3,60ebe437-4936-4093-81a8-b92a697c98c9,2023-11-03 17:04:00.000000 UTC,187.205.91.193,Handan,Liaoning,110055,Safari,Email,/cancel,cancel
1668686,,3,341e7230-fe95-4cfb-bead-17d666247892,2020-03-22 05:11:00.000000 UTC,212.7.186.255,Wuxi,Liaoning,110071,Safari,Facebook,/cancel,cancel
1788962,,3,8a2319f0-34ec-4c39-beff-d1c68d444dc1,2023-01-17 07:07:00.000000 UTC,182.185.18.77,Wuxi,Liaoning,110071,Firefox,Email,/cancel,cancel
1926896,,3,85a449b8-56d4-4a74-b7fc-a3ec199fd233,2020-07-24 10:16:00.000000 UTC,128.48.228.196,Foshan,Liaoning,110078,Firefox,Email,/cancel,cancel
2094898,,3,8362ab63-ca12-4e60-ad62-f9f89eb446c3,2025-04-16 11:20:00.000000 UTC,221.77.234.245,Foshan,Liaoning,110078,Chrome,Adwords,/cancel,cancel
2038074,,3,325c3474-c42d-4cfb-8dc5-ea913b8230bb,2024-09-01 17:15:00.000000 UTC,62.35.113.139,Foshan,Liaoning,110078,Other,Adwords,/cancel,cancel
2103118,,3,1c5fdf57-ba58-4423-b97d-7d61190338db,2023-02-15 16:40:00.000000 UTC,165.180.177.254,Foshan,Liaoning,110078,Chrome,Organic,/cancel,cancel
1383529,,3,102c0081-ccf1-4869-86e6-83cd6b2489e7,2020-07-22 11:57:00.000000 UTC,90.160.177.34,Foshan,Liaoning,110078,Firefox,Adwords,/cancel,cancel
2165263,,3,2050365e-1f96-4093-892e-1ad294f3aeb0,2023-08-30 10:24:00.000000 UTC,26.103.185.211,Handan,Liaoning,110141,Chrome,Organic,/cancel,cancel
1708096,,3,2dc35b71-ddbe-42b6-ba69-0c53b18d870c,2021-06-23 13:33:00.000000 UTC,93.239.194.52,Handan,Liaoning,110141,Chrome,YouTube,/cancel,cancel
1536571,,3,fadcfb24-da49-4d70-8176-31f63c9af620,2024-10-16 18:31:00.000000 UTC,134.179.54.181,Fuzhou,Liaoning,110144,Firefox,Email,/cancel,cancel
2284515,,3,f1042219-c7c4-4f68-9230-629710cb1366,2021-05-01 04:19:00.000000 UTC,32.192.25.45,Fuzhou,Liaoning,110144,Firefox,Adwords,/cancel,cancel
1332016,,3,422330d1-49c6-4352-878c-3b982ef40b39,2023-06-04 07:06:00.000000 UTC,93.114.135.26,Fuzhou,Liaoning,110144,Firefox,Email,/cancel,cancel
1353800,,3,40ca8592-7f89-42f9-bc36-9d8f5924b5ae,2025-02-27 08:45:00.000000 UTC,22.24.227.10,Fuzhou,Liaoning,110180,Chrome,Email,/cancel,cancel
2354401,,3,b4c936fd-7333-42c4-b215-774aab818094,2020-09-08 10:22:00.000000 UTC,71.11.74.1,White,Liaoning,110399,Firefox,Facebook,/cancel,cancel
2335302,,3,856b30a2-13dd-468d-8755-1c2fb93b2cff,2023-05-24 17:36:00.000000 UTC,35.51.7.213,White,Liaoning,110399,IE,Facebook,/cancel,cancel
1359212,,3,ad3388ec-8c85-47f5-ba8b-b48357b233ae,2024-02-22 09:29:00.000000 UTC,57.216.176.178,Narbonne,Occitanie,11100,Chrome,YouTube,/cancel,cancel
1909559,,3,d9f39927-ce0b-43c1-9b41-4393ea95cfaa,2021-01-23 12:10:00.000000 UTC,211.95.229.245,Hefei,Liaoning,111003,Safari,Adwords,/cancel,cancel
1662925,,3,339fe595-913e-46b5-a585-6ac68ac0cbcb,2020-04-18 13:36:00.000000 UTC,83.175.141.18,Hefei,Liaoning,111003,Safari,Adwords,/cancel,cancel
2071057,,3,bed5d146-bdae-4066-9ff4-83e0232de128,2020-11-09 18:21:00.000000 UTC,14.52.252.153,Hefei,Liaoning,111003,Firefox,Email,/cancel,cancel
1784305,,3,04013775-07ef-4ef0-84cd-335adef67b0a,2022-06-29 18:00:00.000000 UTC,42.226.76.249,Hefei,Liaoning,111003,Chrome,Facebook,/cancel,cancel
1650026,,3,77f3c50c-1e49-4527-ba65-5556a557c409,2023-01-10 04:40:00.000000 UTC,143.107.246.133,Hefei,Liaoning,111003,Firefox,Email,/cancel,cancel
1984427,,3,d20c0db9-1bfe-4d1a-b1b9-a0cd208bd599,2022-02-06 14:43:00.000000 UTC,201.72.175.81,Loudi,Liaoning,111005,Safari,Email,/cancel,cancel
1556868,,3,43a21f84-ce5a-4e28-8aee-693b7afe6943,2020-01-03 07:00:00.000000 UTC,155.82.29.213,New York,New York,11101,Firefox,Adwords,/cancel,cancel
1491075,,3,cab58ce0-9e3a-4bd4-b968-bb92f975d30f,2020-11-10 17:54:00.000000 UTC,7.105.193.229,Conil de la Frontera,Andalucía,11140,Chrome,Adwords,/cancel,cancel
1870010,,3,8ef6d2fa-a85b-40f6-81f2-bcc7a1f67cd7,2024-10-07 13:34:00.000000 UTC,204.129.96.82,Montluel,Auvergne-Rhône-Alpes,1120,Chrome,YouTube,/cancel,cancel
2037700,,3,a4e0b7c3-3e63-491b-8b71-6ab850d63fb0,2023-07-15 14:27:00.000000 UTC,171.0.57.131,New York,New York,11201,Chrome,YouTube,/cancel,cancel
1362704,,3,15b22d10-afb8-48cc-9782-393b99654f07,2020-07-16 08:00:00.000000 UTC,97.107.192.235,New York,New York,11204,Safari,Adwords,/cancel,cancel
2076727,,3,b33d21fa-36cd-4c63-a306-bece97c8d46d,2024-05-01 13:36:00.000000 UTC,9.225.156.40,Algeciras,Andalucía,11204,Safari,Email,/cancel,cancel
1742175,,3,ff25b54a-a130-42ef-8ee0-e1c0b247d940,2024-06-12 09:00:00.000000 UTC,131.41.67.175,New York,New York,11205,Firefox,Adwords,/cancel,cancel
2132926,,3,4a70b8f1-e578-4c2e-a6bf-2228ee1bdc79,2024-03-12 03:23:00.000000 UTC,222.147.193.62,New York,New York,11206,Firefox,YouTube,/cancel,cancel
1732089,,3,7d7195a2-888a-4e45-a0a0-0b2dedae17cd,2019-11-07 07:00:00.000000 UTC,7.19.128.63,New York,New York,11207,Firefox,Adwords,/cancel,cancel
1838082,,3,91f13601-3f0b-4a49-a03f-ed70989973d8,2020-08-26 14:26:00.000000 UTC,193.9.107.231,New York,New York,11207,IE,Email,/cancel,cancel
2051805,,3,b64215a6-e40f-4ef5-9a20-d24d5a537e29,2019-03-12 04:43:00.000000 UTC,137.81.242.238,New York,New York,11208,Chrome,Email,/cancel,cancel
2089446,,3,24ab65d2-2e61-4a7c-b897-8958bab650f8,2021-03-19 10:50:00.000000 UTC,46.24.234.27,New York,New York,11209,Safari,Facebook,/cancel,cancel
1611581,,3,80658073-9689-4d70-9894-654507b6ea6a,2019-09-17 07:51:00.000000 UTC,128.79.137.41,New York,New York,11210,Chrome,YouTube,/cancel,cancel
1949417,,3,e2909087-c681-46c8-992b-4c19fccf35ef,2022-01-12 12:11:00.000000 UTC,63.125.38.171,New York,New York,11210,Safari,Email,/cancel,cancel
1523905,,3,3f899609-45b0-47da-8aba-bf0b7bde2f1f,2020-04-19 06:31:00.000000 UTC,58.215.127.112,New York,New York,11212,IE,Adwords,/cancel,cancel
2203547,,3,0c6e0291-df23-4f0e-a740-5233ec248df6,2020-10-20 08:38:00.000000 UTC,21.195.72.21,New York,New York,11212,Safari,Adwords,/cancel,cancel
1368478,,3,92504844-2308-4853-99b7-c258cd8e5041,2023-04-08 10:13:00.000000 UTC,92.13.109.170,New York,New York,11213,Chrome,Adwords,/cancel,cancel
1895175,,3,68e1001c-8124-4d3e-9ef8-da1ff22037ac,2020-09-14 17:32:00.000000 UTC,134.41.69.62,New York,New York,11213,Safari,Email,/cancel,cancel
2380989,,3,587a8c60-9105-43fa-8ea8-c71ab8fd8e39,2022-05-08 19:30:00.000000 UTC,11.122.154.198,New York,New York,11214,Firefox,Email,/cancel,cancel
1577119,,3,2c01bc65-7c35-4187-b0d0-8efee9a0c027,2022-05-29 10:50:00.000000 UTC,70.213.15.214,New York,New York,11214,Chrome,Email,/cancel,cancel
2422051,,3,356f8a5b-b690-4ad2-b9d1-edbcd38a3a6c,2020-04-21 17:21:00.000000 UTC,211.95.199.18,New York,New York,11215,Chrome,Facebook,/cancel,cancel
1339361,,3,b0170cee-3156-4632-a893-48fb14b543b3,2022-06-23 05:20:00.000000 UTC,203.84.92.123,New York,New York,11218,Chrome,Adwords,/cancel,cancel
1747181,,3,e61d15ee-00c5-414a-9595-27c70885a19b,2019-07-12 08:40:00.000000 UTC,6.171.29.158,New York,New York,11218,IE,Adwords,/cancel,cancel
2167029,,3,6a5db1e9-6d79-492f-84fb-542cf1ffae79,2020-10-17 05:28:00.000000 UTC,172.130.160.46,New York,New York,11218,Chrome,Email,/cancel,cancel
1470097,,3,6ce9ff01-5ffe-4bb8-8848-d32b5f889bfa,2024-03-15 06:45:00.000000 UTC,83.222.9.40,New York,New York,11219,Chrome,Adwords,/cancel,cancel
2008493,,3,f6d3111f-7c9d-451c-ad5c-cda47031c593,2020-12-30 03:46:00.000000 UTC,198.125.161.205,New York,New York,11220,Chrome,Email,/cancel,cancel
2243740,,3,48f06a3c-82f3-426d-a855-811b9519a37c,2023-01-24 03:01:00.000000 UTC,16.232.185.207,New York,New York,11221,Safari,Facebook,/cancel,cancel
1464158,,3,c161406a-4571-4766-9109-6bf1d2ce14bf,2024-06-18 19:22:00.000000 UTC,206.21.9.154,New York,New York,11221,Chrome,Adwords,/cancel,cancel
2338027,,3,ee9d3320-1716-43a0-b023-994eb6c9f719,2025-02-13 03:22:00.000000 UTC,3.82.166.44,New York,New York,11221,Safari,Email,/cancel,cancel
2286510,,3,c6cff3d7-8745-4b26-9589-f31bdfc94edb,2023-07-23 10:57:00.000000 UTC,9.107.145.176,New York,New York,11223,Safari,Adwords,/cancel,cancel
1807608,,3,36adb7be-c829-4f9b-9f1c-29f167589208,2023-02-14 15:32:00.000000 UTC,88.147.174.151,New York,New York,11224,Chrome,YouTube,/cancel,cancel
1908848,,3,85923a0f-7286-4280-b4c2-bc0b19a7616a,2019-03-04 01:03:00.000000 UTC,192.139.214.174,New York,New York,11226,Safari,Email,/cancel,cancel
1962895,,3,baf0ed5f-b6d2-44fe-8b9e-03f5b03c5a19,2019-11-23 17:54:00.000000 UTC,160.119.187.226,New York,New York,11226,Chrome,YouTube,/cancel,cancel
1906713,,3,d6dea847-2e30-4504-a9aa-4771adb78d44,2021-12-03 13:17:00.000000 UTC,27.199.44.30,New York,New York,11226,Chrome,Adwords,/cancel,cancel
1703112,,3,a32b1551-2bf3-41a1-a533-5047e9541cdf,2023-12-13 03:11:00.000000 UTC,144.135.234.67,New York,New York,11226,Chrome,Email,/cancel,cancel
1815526,,3,80cf2b10-b257-4d2d-be24-4bcba211ae4e,2022-05-30 11:29:00.000000 UTC,211.220.165.91,New York,New York,11229,Chrome,Email,/cancel,cancel
2013810,,3,cb45a2c1-2455-4ab6-a1ec-153a6ca2975d,2021-10-23 01:56:00.000000 UTC,202.233.29.78,New York,New York,11230,Firefox,Adwords,/cancel,cancel
1861745,,3,d1d7edbd-4524-4068-9bb8-552692bfcd21,2023-03-06 06:37:00.000000 UTC,76.251.47.133,New York,New York,11234,Other,Organic,/cancel,cancel
1813090,,3,30a0ff47-8a8e-4c2c-9c04-92c2f3b780fe,2021-12-05 17:02:00.000000 UTC,18.171.180.224,New York,New York,11235,Safari,Email,/cancel,cancel
1593444,,3,27967bb9-cf00-4834-a8e4-42d7b333c78e,2022-04-25 13:08:00.000000 UTC,88.123.69.237,New York,New York,11238,Chrome,Adwords,/cancel,cancel
2142378,,3,558558ed-7b10-4660-b9e3-30d63f1b9509,2022-06-17 08:18:00.000000 UTC,89.139.104.177,Bertioga,São Paulo,11250-000,Firefox,Email,/cancel,cancel
1498717,,3,7ebb36ac-427f-4812-95e7-64f26bae7dbd,2023-12-05 14:28:00.000000 UTC,115.115.45.242,Beijing,Liaoning,112612,Chrome,Adwords,/cancel,cancel
1585950,,3,dc7eb710-8e9e-48d4-bdcb-cb97c5fd7079,2022-01-20 18:22:00.000000 UTC,45.32.21.125,Brussels,Brussels,1130,Firefox,Adwords,/cancel,cancel
2028629,,3,07752f37-fccb-4b08-b8f6-c3ea6a6e268b,2019-10-15 03:21:00.000000 UTC,208.95.30.222,Limoux,Occitanie,11300,Chrome,Organic,/cancel,cancel
1445432,,3,0e99a199-5c00-4bce-aef4-e53e41e896e3,2020-03-14 19:27:00.000000 UTC,122.54.228.168,Longyan,Liaoning,113013,Other,Email,/cancel,cancel
1617251,,3,a32054f6-4904-4ecf-a2af-bf4f29d07b98,2021-10-10 14:27:00.000000 UTC,165.159.13.114,Longyan,Liaoning,113013,Chrome,Email,/cancel,cancel
2171424,,3,8ebd316e-fe3a-466d-8cd6-eb3b13a0648b,2022-04-01 01:45:00.000000 UTC,47.218.227.140,New York,New York,11355,Safari,Adwords,/cancel,cancel
1336691,,3,11a05b4e-c37a-4e7c-8d41-fee0a94c4996,2023-01-30 15:09:00.000000 UTC,210.58.64.23,New York,New York,11357,Firefox,Email,/cancel,cancel
2192498,,3,4deced43-3384-445d-b302-3cf833afa457,2021-04-05 17:09:00.000000 UTC,155.224.205.84,New York,New York,11364,Chrome,Organic,/cancel,cancel
2172056,,3,c35e5a28-2d03-4b0b-a803-d3e861b20e8f,2024-05-12 17:06:00.000000 UTC,94.60.90.190,New York,New York,11367,Firefox,Email,/cancel,cancel
2268633,,3,e3fb6ec9-9158-4d1a-ac20-2b9be0c15e5e,2021-12-14 11:37:00.000000 UTC,56.78.163.35,New York,New York,11370,Firefox,Adwords,/cancel,cancel
2019928,,3,449c7aa9-6442-471c-806f-5ccc140abe96,2019-03-03 02:53:00.000000 UTC,84.22.213.7,New York,New York,11370,Firefox,Email,/cancel,cancel
1592356,,3,4c8736d0-42af-47b1-9b87-1fe7b60fe9c4,2022-06-08 10:00:00.000000 UTC,207.227.112.217,New York,New York,11375,Firefox,Email,/cancel,cancel
1933012,,3,86f085df-4a52-4c4a-bf34-04fb0009a406,2020-11-03 08:40:00.000000 UTC,201.151.145.202,New York,New York,11378,Chrome,Email,/cancel,cancel
2321529,,3,7205667e-8528-45e4-953e-a4a891520fe3,2021-11-30 17:57:00.000000 UTC,65.167.128.18,New York,New York,11385,Chrome,Email,/cancel,cancel
2092739,,3,5c23dcdc-c6b6-4a26-90f5-560fd4937ccd,2023-04-11 17:50:00.000000 UTC,77.118.170.178,Tokyo,Tokyo,114-0002,Chrome,Email,/cancel,cancel
1305452,,3,ebff3661-72eb-4bea-a60d-a478f570eac1,2022-10-29 07:09:00.000000 UTC,71.204.24.233,Tokyo,Tokyo,114-0013,Safari,Adwords,/cancel,cancel
1521988,,3,35d2e060-df46-4da1-8378-498dcc8e32f9,2019-12-02 10:58:00.000000 UTC,173.10.56.148,Tokyo,Tokyo,114-0014,Chrome,Email,/cancel,cancel
2303729,,3,93e8bf5d-e7c1-4b34-b106-2f1d5228a54d,2025-06-03 04:37:00.000000 UTC,149.191.61.65,Tokyo,Tokyo,114-0032,Chrome,Adwords,/cancel,cancel
1706415,,3,7dc0005e-6784-473a-a0e0-b4822fc2c820,2021-02-21 03:07:00.000000 UTC,162.227.226.103,Evere,Brussels,1140,Chrome,YouTube,/cancel,cancel
2085576,,3,cb1c825b-93ad-44b6-bfe1-f83b75555a57,2024-06-19 07:36:00.000000 UTC,55.30.159.184,Zhengzhou,Liaoning,114005,Chrome,Email,/cancel,cancel
1678157,,3,9a0d09ce-d54b-4bc1-915a-2ab0f4e26454,2023-08-18 07:00:00.000000 UTC,59.61.190.132,New York,New York,11412,Chrome,Facebook,/cancel,cancel
1937624,,3,63548832-22ae-4f19-b417-ce6f5fd3a9bc,2025-02-25 03:46:00.000000 UTC,124.48.250.202,New York,New York,11412,IE,Email,/cancel,cancel
2229180,,3,3cd55cfd-c67d-4ce7-99e7-705ece425e4c,2019-05-07 05:53:00.000000 UTC,209.100.105.233,New York,New York,11413,Chrome,Facebook,/cancel,cancel
2211295,,3,b7c3fb09-ebc5-4942-b1d6-52d7a3e57c31,2019-12-04 12:40:00.000000 UTC,5.240.120.11,New York,New York,11417,Safari,Organic,/cancel,cancel
